id,keep,title
3479,t,Watershed Tour: General Conditions in  Novato Creek Middle 2001 (photos)
3480,t,Watershed Tour: General Conditions in  Pacheco Pond and Upstream 2000-2001 (photos)
3484,t,WQ: Ammonia (Un-ionized) in Ellis Creek 1997-2001
3485,t,WQ: Ammonia (Un-ionized) in San Antonio Creek 1991-2001
3486,t,WQ: Conductivity in Ellis Creek 1997-2001
3487,t,WQ: Chlorpyrifos in Upper Petaluma River Watershed 1998
3488,t,WQ: Conductivity in San Antonio Creek 1991-2001
3489,t,WQ: Diazinon in Upper Petaluma River Watershed 1998
3490,t,WQ: Dissolved Oxygen in Corte Madera Creek and Tributaries 1999
3491,t,WQ: Dissolved Oxygen in Ellis Creek 1997-2001
3492,t,WQ: Dissolved Oxygen in San Antonio Creek 1991-2001
3493,t,WQ: Dissolved Oxygen in SVTP Receiving Water (Schell Slough) 1997
3550,f,Bus routes and light rail routes
3569,f,Access Points (E-911)
3572,f,Building Footprints (E-911)
3585,t,Fire Districts
3591,t,Mono County Historic Avalanche Areas
3597,f,Mono County Mask
3600,t,Mosquito Abatement Districts
3603,f,Public Utility Districts
3609,f,Mono County Service Areas
3614,f,Units (E-911)
3616,t,Mono County Water Districts
3618,t,BLM Managed Land of Monterey County
3619,t,DWR Detailed Analysis Unit Coverage of Monterey County
3620,t,Elevation Contours of the Salinas Valley
3621,t,Federal Military Reserve Boundaries of Monterey County
3622,t,Monterey County Boundary
3623,t,Monterey County Rivers and Streams
3624,t,Monterey County Rivers and Water Bodies (Major)
3625,t,Monterey County Road Center Lines
3626,t,Monterey County USGS Boundaries and Tics
3627,t,Monterey County Watersheds
3629,t,Park Boundaries of Monterey County
3630,t,Salinas River Corridor
3631,t,Salinas River Riparian Corridor
3632,t,Salinas Valley Basin Groundwater Subareas
3633,t,Spanish Land Grants in Monterey County
3680,t,ac_sewer
3681,t,Alternate road name descriptions table
3682,t,Alternate road name segments table
3683,t,American Canyon Fire District Sphere of Influence
3684,t,Angwin Airport Compatibility Zone
3685,t,Angwin Airport dimensions
3686,t,aq_monitoring_stations
3687,t,"Aspect derived from 2002 Ortho data, Non-watershed area"
3688,t,"Aspect derived from 2002 Ortho data, Watershed area"
3690,t,Bridges
3691,t,Calistoga Aerial Photo from 1998
3692,t,CalWater 2.2 Watersheds
3694,t,Cemetery Districts
3695,t,Cemetery Districts Spheres of Influence
3697,t,City Limits
3697,t,City Limits
3698,t,County boundary derived from parcel tra number
3699,t,"Contours, 10 ft interval, Non-Watershed area"
3700,t,"Contours, 5 ft interval, Watershed area"
3701,t,County Service Area #3
3702,t,County Service Area #4
3703,t,County-wide Orthophotos from 2002
3704,t,Digital Orthophoto Quarter Quad Catalog from 1993
3705,t,Digital Ortho Quarter Quads (DOQQ) of Napa County
3706,t,"Digital Raster Graphic (DRG) for Napa County, 24,000 scale"
3709,t,"Elevation grid derived from 2002 Ortho data, Non-Watershed area"
3710,t,"Elevation grid derived from 2002 Ortho data, Watershed area"
3711,t,FEMA Flood Zones
3712,t,fire_bndry
3713,t,Friesen Lakes- drainage
3714,t,Groundwater Deficient Area
3715,t,Hazardous materials Facilities
3716,t,"Hillshade derived from 2002 Ortho data, Non-watershed area"
3717,t,"Hillshade derived from 2002 Ortho data, Watershed area"
3718,t,Historic Marsh Margins
3719,t,Historic Sites in Napa County
3720,t,Index of Filed Maps
3726,t,Napa Airport Compatibility Zone
3727,t,Napa Airport dimensions
3728,t,Napa Airport Runway
3729,t,Napa County Flood Control District
3730,t,Napa County Mosquito Abatement District
3731,t,Napa County Resource Conservation District
3732,t,Napa County School District boundaries
3733,t,Napa River Reclamation District #2109
3734,t,Napa River Watershed boundary
3735,t,Napa Sanitation District
3736,t,Orthophoto Project Tile Boundaries
3737,t,Parcel layer with attributes
3738,t,Placename alias table: Names of mobile home parks
3739,t,Planning Department Basemap grid
3740,t,PLS Township and Range
3741,t,potential_rangeland
3742,t,Quad boundaries for Napa County
3743,t,recreation_sp
3744,t,ridgeline
3745,t,Road names table
3747,t,Silverado Community Services District
3748,t,"Slope derived from 2002 Ortho data, Non-watershed area"
3749,t,"Slope derived from 2002 Ortho data, Watershed area"
3751,t,Sphere of Influence for County Service Area #3
3752,t,Sphere of Influence for County Service Area #4
3753,t,Sphere of Influence for Napa County Flood Control District
3754,t,Sphere of Influence for Napa County Resource Conservation District
3755,t,Sphere of Influence for Napa River Reclamation District #2109
3756,t,Sphere of Influence for the Napa Sanitation District
3757,t,Sphere of Influence for the Silverado Community Services District
3758,t,Sphere of Influence for Water Districts in Napa County
3759,t,Spheres of Influence for Cities in Napa County
3760,t,ssurgosoils_04
3761,t,Supervisorial Districts in Napa County
3764,t,Water Districts in Napa County
4159,t,Low Water Use Demonstration Program
4179,t,Robinson Creek Restoration Demonstration Project
4188,t,Sensitive Watershed Monitoring and Mapping Resource
4303,t,Dam Inundation Maps
4305,t,California Historical Landmarks
4306,t,Historical Registration Programs
4307,t,California Historical Resources Information System (CHRIS)
4315,f,Roads
4325,t,"Archaeology, History and Museums"
4326,t,Department Archives
4327,t,Natural Resource Management
4328,t,Park Unit Planning (General Plans)
4329,t,California State Parks Homepage
4338,t,City Limits
4338,t,City Limits
4358,f,California Census Places by County from 1995 TIGER/Line data
4371,t,California Streams by County from 1995 TIGER/Line data
4372,f,California Streets by County from 1995 TIGER/Line data
4402,t,Battle Creek Watershed Assessment
4402,t,Battle Creek Watershed Assessment
4403,t,Battle Creek Watershed Community Strategy 2000
4404,t,Battle Planning Unit Preliminary Staff Concept Map
4405,t,Bear Creek Management Strategy
4406,t,Bear Creek Video Weir Final Report
4407,t,Bear Creek Watershed Assessment 2006
4408,t,Bear Creek Watershed Redd Survey 2006
4409,t,Benefits of Increased Minimum Instream Flows on Chinook Salmon and Steelhead in clear Creek 1996
4410,t,Big Chico Creek Watershed Management Strategy
4414,t,Buckhorn Lake Stocking Record 1982 through 1999
4415,t,Butte County RCD 2008-2013 Long Range Strategic Plan
4416,t,Butte Creek Existing Conditions Report
4417,t,Butte Creek Watershed Management Strategy
4418,t,CABY Water Infrastructure and Transfers Map
4419,t,CABY Region and Watersheds Map
4420,t,CABY Integrated Regional Water Management Plan Report
4421,t,California Salmonid Stream Habitat Restoration Manual
4422,t,Capay Valley Watershed Stewardship Plan
4423,t,Central Valley Fish Consumption Study Background Information
4424,t,Central Valley Fish Wildlife Management Study Clear Creek 1986
4425,t,"Channel Reconstruction, Riparian Vegetation, and Wetland Creation Design Document for the Clear Creek Restoration Team"
4426,t,Cherokee Watershed Existing Data Summary
4431,t,Physical and Hydrological Characterization of Clark's Meadow
4432,t,Clear Creek Fishery Study DWR 1986
4433,t,Clear Creek Geomorphic Monitoring Report July 2003
4434,t,Clear Creek Juvenile Salmonid Monitoring
4435,t,Clear Creek New Design Approaches to Floodplain Restoration and Riparian Revegetation 1999
4436,t,Clear Creek Restoration Program Fall Chinook Salmon Spawning Area Mapping
4437,t,Central Valley Steelhead and Late Fall Chinook Salmon Redd Surveys on Clear Creek
4438,t,Clear Creek TraceMetalSediment Report 2002
4439,t,Clear Creek Water Year 2004 Geomorphic Monitoring Report
4440,t,Clear Creek Water Year 2005 Geomorphic Monitoring Report
4441,t,Clikapudi Watershed Analysis 2000
4442,t,Clover Creek  Stocking Record 1948 through 1999
4444,t,Cottonwood Creek Strategic Watershed Plan
4445,t,Cottonwood Creek Watershed Assessment
4446,t,Cottonwood Creek Management Plan
4447,t,Cow Creek Flood Plain Information
4448,t,Cow Creek Implementation Plan and Checklist E. coli
4449,t,Cow Creek Implementation Plan Checklist - Water Temperature
4450,t,Cow Creek Irrigation Efficiency and Instream Flow Augmentation Feasability Report
4451,t,Cow Creek Video Station Fall-Run Chinook Salmon Escapement Results
4453,t,Cow Creek Watershed Management Plan
4454,t,Cow Creek Watershed Strategic Fuels Reduction Plan 2002
4455,t,Water Quality Improvement in the Cow Creek Watershed
4456,t,CVPIA Tributary Production Enhancement Report
4457,t,Data Collection for the Modeling of Physical River Processes and Riparian Habitat on Sacramento River NODOS Data Report
4458,t,Distribution Habitat and Status of the Valley Elderberry Longhorn Beetle Report 1991
4459,t,Don't Plant A Pest
4460,t,Dry Creek Bank Erosion Management Plan
4461,t,Dry Creek Greenway Regional Vision Final Plan
4462,t,Eastern Shasta County Groundwater Study 1984
4463,t,Economic Impacts of Salmon Fishing 2001
4464,t,Efficacy of Wastewater Pond Treatment of Irrigated Pasture Runoff
4465,t,Fall River Long Range Management Plan
4466,t,Fall River Watershed Area Study Tech Report 1983
4467,t,Feasibility of Transporting Gravel Deposited into Whiskeytown Lake to Lower Clear Creek 2001
4468,t,Feather River Watershed Management Strategy for Implementing the Monterey Settlement Agreement
4469,t,Fenwood Ranch Management Plan
4470,t,Final Cow Creek Watershed Assessment
4471,t,Fisheries Resources Affected by Whiskeytown Dam Diversions 1960
4472,t,Fish Salvage Problems in Relation to Shasta Dam 1940
4473,t,French Gulch Area Fuels Reduction Management Plan 2003
4474,t,Grizzly Flats Area Parcel Maps
4475,t,Grizzly Flats  Community Action Plan Analysis and Recommondations
4476,t,Grizzly Flats Community Wildfire Protection Plan
4477,t,Grizzly Flats Wildfire Evacuation and General Preparedness Plan
4480,t,Headwaters Sacramento River Ecosystem Analysis
4481,t,Horse Owners Guide to Water Quality Protection
4482,t,Hydrology Geomorphology And Historic Channel Changes Of Lower Cottonwood Creek
4483,t,Battle Creek Watershed Hydrology Report
4484,t,Integrating Geomorphic Process in Riparian and Stream Restoration 2001
4485,t,Juvenile Chinook Habitat Use in Lower Clear Creek 2003
4486,t,Kilarc Reservoir Stocking Record 1951 Through 1984
4487,t,Kilarc Reservoir Stocking Record 1985 Through 1999
4488,t,Lakehead Strategic Fuel Reduction Plan 2004
4489,t,Little Chico Creek Watershed Existing Conditions Report
4490,t,Lower Cache Creek Resources Management Plan
4491,t,Battle Creek Watershed Assessment
4491,t,Battle Creek Watershed Assessment
4492,t,Lower Clear Creek Adaptive Management Forum Report 2003
4493,t,Clear Creek Area Geochemistry Map
4494,t,Lower Clear Creek Area Mercury Geochemistry
4495,t,Lower Clear Creek Bedload Transport Measurements Water Year 1998
4496,t,Lower Clear Creek Concepts Relevant to Flushing Flows 1999
4497,t,Lower Clear Creek Erosion Inventory Final Report 1998
4498,t,Lower Clear Creek Fishery Study Instream Flow Needs Data 1985
4499,t,Lower Clear Creek Floodway 2002 Riparian Vegegation Monitoring Report
4500,t,Lower Clear Creek Floodway Aggregate Feasibility Study 2002
4508,t,Lower Clear Creek FloodwayRehabPrj CEQA NEPA AssessNov99
4511,t,Lower Clear Creek Mercury Synthesis Data Summary Report 2005
4512,t,Lower Clear Creek Phase1 MonitoringReport SEP03
4513,t,Lower Clear Creek Procedure for Determining Flows to Maintain Chinook Redds 1997
4517,t,Lower Clear Creek Riparian Revegetation Monitoring Report March 2004
4518,t,Lower Clear Creek RiparianReveg MonitoringReport 2004
4519,t,Lower Clear Creek Riparian Wetland Habitat Restoration Plan 1999
4520,t,Lower Clear Creek Sediment Budget Report
4521,t,Lower Clear Creek Spawning Area Mapping 2000 to 2003
4523,t,Lower Clear Creek Strategic Fuels Reduction Plan 2000
4524,t,Lower Clear Creek Tech Memo Comparison Existing Design 100Yr Flood Inundated Area - Review
4525,t,Lower Clear Creek Tech Memo Comparison Existing Design 100Yr Flood Inundated Area 1999
4526,t,Lower Clear Creek TechMemo Hydrologic and Hydraulic Analyses Existing Conditions 1999
4527,t,Lower Clear Creek Watershed Analysis 1996
4528,t,Lower Clear Creek Watershed Management Plan 1998
4529,t,Lower McCloud River Watershed Analysis 1998
4530,t,Lower Putah Creek Watershed Management Action Plan Phase IResource Assessments
4533,t,McCloud Arm Watershed Assessment 1998
4534,t,McCloud Flats Ecosystem Analysis
4535,t,McCormick Saeltzer Dam Sediment Transport 1997
4536,t,Middle Creek Erosion and Sediment Control Study 1993
4537,t,Middle Creek Erosion and Sediment Control Study Federal 319H for the SWRCB
4538,t,Middle Creek Watershed Strategic Wildfire Defense Plan
4539,t,New Concepts for Meadow Restoration in the Northern Sierra Nevada
4541,t,American River (North and Middle Forks) Integrated Watershed Plan and Stewardship Strategy
4542,t,Oak Run Creek Stocking Record 1948 Through 1971
4543,t,Old Cow Creek Stocking Record 1983 Through 1999
4544,t,Pit RCD Watershed Management Strategy 2006
4545,t,Pit River Fish Survey 2002
4546,t,Pit River Water Quality Study Summary 2001 to 2002
4547,t,Potential for Rehabilitating Salmonid Habitat in Clear Creek 1984
4548,t,Preliminary Water Quality Assessment of Cow Creek Tributaries 2000
4550,t,Quantifying Stream-Aquifer Interactions through the Analysis of Remotely Sensed Thermographic Profiles and In Situ Temperature Histories
4551,t,Recovery Plan for the Sacramento San Joaquin Delta Native Fishes 1995
4554,t,DFG Notification of Streambed Alteration
4559,t,Red Clover/McReynolds Creek Restoration Project Monitoring Location Map
4563,t,Red Clover/McReynolds Creek Restoration Project USACE Permit Application
4564,t,Red-Legged Frog Site Assessment
4565,t,Saeltzer Dam Removal Update June 2003
4566,t,Remote Sensing of Riparian Hydroecology & Restoration
4567,t,EXPOSURE ASSESSMENT MODEL FOR DIAZINON SOURCES IN THE SACRAMENTO AND FEATHER RIVERS
4568,t,SACRAMENTO AND FEATHER RIVERS OP PESTICIDE MANAGEMENT PLAN IDENTIFICATION AND EVALUATION OF OP PESTICIDE MANAGEMENT PRACTICES FOR ORCHARD DORMANT SPRAYS
4569,t,Water Quality Management Strategy for Diazinon in the Sacramento and Feather Rivers
4570,t,Sacramento River Watershed Annual Monitoring Reports
4571,t,Sacramento River Watershed Pesticide Loading Analysis
4572,t,SRWP Agricultural Issues White Paper
4573,t,Sacramento River Watershed Regional Monitoring Program Investigation
4574,t,Sacramento Valley Integrated Regional Water Management Plan Report
4575,t,Sacramento Valley Westside Tributary Watersheds Erosion Study 1992
4577,t,Saeltzer Report 1997
4578,t,Secret Ravine Adaptive Management Plan
4580,t,Shasta County Erosion Sediment Standards Manual
4581,t,Shasta Lake West Watershed Analysis Report
4582,t,Shasta-Trinity Unit Fire Plan
4584,t,Shasta West Strategic Fuels Mgmt Plan 2003
4585,t,Shasta West Watershed Assessment 2005
4586,t,Shingletown Wildfire Defense Plan 1995
4587,t,Shotgun Slate Watershed Analysis
4588,t,Soil Survey Shasta County NRCS
4589,t,Solano Agencies Integrated Regional Water Management Plan
4590,t,South Cow and Old Cow Creeks Water Quality Sampling 1974
4591,t,South Cow Creek Stream Survey from Stream Mile 17.7 to 25.5
4592,t,South Cow Creek Stream Survey from Stream Mile 18.4 to 14.0
4593,t,South Fork American River Watershed Stewardship Strategy
4594,t,Squaw Creek Watershed Analysis 1999
4595,t,Pacific Forest and Watershed Lands Stewardship Council Land Conservation Plan
4596,t,Stillwater Churn Creek Watershed Assessment
4597,t,Stillwater Creek Noxious Weed Inventory 2004
4598,t,Strategic Plan For Reduction Of Mercury Risk Delta Tributaries Mercury Council
4599,t,Stream Channel Condition Ash Turner Creeks 2002 to 2004
4600,t,Sulphur Creek Watershed Analysis Action Plan 1998
4601,t,Swasey Sediment Basin Cleanout Final Report 2000
4603,t,Tehama West Watershed Assessment Report
4604,t,Tehema West Fire Plan
4605,t,Upper Clear Creek Erosion Sediment Strategy Inventory 2003
4607,t,Upper Clear Creek Sediment Budget July 2004
4608,t,Upper Clear Creek Watershed Analysis
4609,t,Upper Clear Creek Watershed Fuel Inventory Report 2001
4611,t,Upper Clear Creel Watershed Analysis 1998
4612,t,Upper Deer Creek Assessment and Restoration Plan
4613,t,"Upper Feather River Watershed Integrated Regional Water Management Plan, Volume 1"
4614,t,Upper Pit River Watershed Assessment 2004
4615,t,Upper Sacramento River Fisheries and Riparian Habitat Management Plan
4616,t,Upper Sacramento River Resource Protection Plan
4617,t,Upper Sacramento Steelhead Report 1989
4618,t,Weed Control Methods Handbook: Tools & Techniques for Use in Natural Areas
4619,t,Whiskeytown Environmental School Naturalist Guide
4620,t,What caused the Sacramento River fall Chinook stock collapse?
4621,t,"Working Together for Positive Change; Processes, Problems and Barriers to Fuels Reduction on the Shasta Trinity National Forest and Surrounding Lands"
4622,t,Yolo County IRWMP Report
4623,t,Yuba County IRWMP Report
4627,f,Airports
4629,t,City Boundaries
4631,f,CTP_TAZ
4632,f,General Plan 2002
4633,t,Land Use - 2000
4635,t,San Bernardino Valley DEM
4647,t,Parcels
4660,t,Parcels
4664,f,Zoning
4665,f,Activity Centers -Colleges and Universities in the San Diego Region
4666,f,Activity Centers -Colleges and Universities in the San Diego Region - Modify
